"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.704840130E1,1.951745987E0,1.138261795E0,-2.618246078E-1
4.705344427E1,1.763208985E0,1.491393089E0,-5.210556984E-1
4.705848719E1,1.519182324E0,1.851247787E0,-7.803878784E-1
4.706354349E1,1.154104710E0,2.143959999E0,-1.138610959E0
4.706858646E1,8.129281998E-1,2.420119286E0,-1.395162582E0
4.707362943E1,5.372179747E-1,2.577077866E0,-1.411674023E0
4.707867234E1,5.607997179E-1,2.775213242E0,-1.121077657E0
4.708371526E1,7.604832649E-1,2.947441101E0,-8.942289352E-1
4.708875823E1,1.150525689E0,3.076927185E0,-3.861570358E-1
4.709383047E1,1.740349770E0,3.436009407E0,1.817743778E-1
4.709887344E1,2.538054943E0,3.798945427E0,9.641115665E-1
4.710391635E1,3.462925196E0,4.126836777E0,1.723068476E0
4.710895932E1,4.240506172E0,4.409667969E0,2.220791817E0
4.711400224E1,4.986966133E0,4.659138680E0,2.515762329E0
4.711904521E1,5.619328976E0,4.889235497E0,2.800824404E0
4.712408526E1,6.056527138E0,5.006523132E0,2.815806627E0
4.712912823E1,6.378092289E0,5.094747543E0,2.547271967E0
4.713417120E1,6.716606617E0,5.225782394E0,2.275329351E0
4.713921412E1,6.739500046E0,5.241889954E0,1.667083263E0
4.714425703E1,6.687189102E0,5.373276711E0,7.337768078E-1
4.714930000E1,6.469570637E0,5.601286888E0,-1.290993690E-1
4.715427094E1,6.022840500E0,5.735237122E0,-8.552221060E-1
4.715931391E1,5.358332157E0,5.930979729E0,-1.663730741E0
4.716435682E1,4.349258900E0,6.017261505E0,-2.427014589E0
4.716939979E1,3.153469563E0,6.071521759E0,-3.112277985E0
4.717444271E1,1.823243380E0,5.996371269E0,-3.803884268E0
4.717948568E1,3.787711859E-1,5.704060555E0,-4.360795975E0
4.718459693E1,-1.135729074E0,5.317234039E0,-4.504786968E0
4.718963990E1,-2.670562744E0,4.819623947E0,-4.110462189E0
4.719468287E1,-3.968375921E0,4.206235886E0,-3.200801134E0
4.719972578E1,-4.791222572E0,3.462444305E0,-2.006411076E0
4.720476870E1,-5.217021942E0,2.618945122E0,-5.368061066E-1
4.720981167E1,-5.297243595E0,1.727751732E0,1.204028606E0
4.721480589E1,-5.094756126E0,8.909006119E-1,3.006751776E0
4.721984885E1,-4.654549599E0,6.445789337E-2,4.632702351E0
4.722489177E1,-4.067329407E0,-6.997146606E-1,6.053862572E0
4.722993474E1,-3.483179569E0,-1.419084549E0,7.193745613E0
4.723497766E1,-2.942072392E0,-2.022428036E0,7.970610619E0
4.724002062E1,-2.656534195E0,-2.567730427E0,8.252423286E0
4.724511432E1,-2.523011446E0,-2.782467365E0,8.236511230E0
4.725015729E1,-2.773515940E0,-2.918125153E0,7.858248234E0
4.725520026E1,-3.082969904E0,-2.897562504E0,6.141954422E0
4.726024318E1,-3.461960793E0,-2.717480659E0,3.889081240E0
4.726528609E1,-3.872656584E0,-2.439470768E0,2.128298044E0
4.727032906E1,-4.081132889E0,-1.931509495E0,7.466764450E-1
4.727539073E1,-3.989663601E0,-1.322488785E0,-7.900826931E-1
4.728043370E1,-3.452191353E0,-6.263284683E-1,-2.338673592E0
4.728547662E1,-2.635612011E0,1.069068909E-1,-3.369801760E0
4.729051958E1,-1.802078962E0,7.983026505E-1,-3.899449825E0
4.729556255E1,-9.913046956E-1,1.385732651E0,-4.148922920E0
4.730060547E1,-2.575572729E-1,1.809535980E0,-4.073500633E0
4.730560677E1,3.980979919E-1,2.050488472E0,-3.433254242E0
4.731064974E1,9.427344203E-1,2.108567238E0,-2.445402384E0
4.731569271E1,1.285637379E0,1.966859818E0,-1.400251508E0
4.732073563E1,1.491847277E0,1.677867889E0,-3.772958517E-1
4.732577854E1,1.585323453E0,1.313093185E0,6.712007523E-1
4.733082151E1,1.484544635E0,8.817911148E-1,1.673003912E0
4.733583000E1,1.369046211E0,4.481935501E-1,2.498562336E0
4.734087292E1,1.259990931E0,-4.773998260E-2,3.096438885E0
4.734591583E1,1.056398630E0,-5.297021866E-1,3.492214918E0
4.735095880E1,8.726940751E-1,-9.716053009E-1,3.706133127E0
4.735600172E1,6.489291787E-1,-1.392730713E0,3.705147743E0
4.736104469E1,4.782075882E-1,-1.783532619E0,3.451166630E0
4.736614365E1,3.243327737E-1,-2.112843037E0,2.877065420E0
4.737118662E1,1.413954496E-1,-2.445105076E0,2.109153748E0
4.737622953E1,3.273367882E-3,-2.756177425E0,1.412443638E0
4.738127250E1,-8.288225532E-2,-3.103323936E0,6.975739002E-1
4.738631542E1,-1.053077281E-1,-3.400128365E0,-3.875422478E-2
4.739135839E1,-8.099982142E-2,-3.682385921E0,-7.324973345E-1
4.739638047E1,-4.568105936E-2,-3.914086342E0,-1.355604053E0
4.740142344E1,3.673732281E-2,-4.030576229E0,-1.729257107E0
4.740646635E1,-5.423370004E-2,-4.364398003E0,-2.253897667E0
4.741150932E1,8.383661509E-2,-4.484437943E0,-2.719636917E0
4.741655224E1,1.065917015E-1,-4.670665741E0,-3.067759514E0
4.742159521E1,2.563853264E-1,-4.674192905E0,-3.308065891E0
4.742662516E1,3.250880241E-1,-4.700891495E0,-3.570393085E0
4.743166812E1,3.418084979E-1,-4.762627602E0,-3.790449142E0
4.743671104E1,4.005590081E-1,-4.742016315E0,-3.796603203E0
4.744175401E1,2.885388136E-1,-4.739769936E0,-3.684316158E0
4.744679693E1,1.636319757E-1,-4.679313660E0,-3.697626352E0
4.745183990E1,-3.178864717E-2,-4.663505554E0,-3.673925400E0
4.745690880E1,-3.697649539E-1,-4.503289700E0,-3.469499588E0
4.746195177E1,-6.278433800E-1,-4.344982147E0,-3.160219908E0
4.746699469E1,-8.926670551E-1,-4.217354298E0,-2.865410328E0
4.747203766E1,-1.263040066E0,-4.161176682E0,-2.424000263E0
4.747708057E1,-1.478176594E0,-4.100005627E0,-1.777888298E0
4.748212354E1,-1.600693226E0,-4.000618458E0,-1.124847651E0
4.748715073E1,-1.630755424E0,-3.844128609E0,-6.507443190E-1
4.749219370E1,-1.599559784E0,-3.702501297E0,-2.162075043E-1
4.749723667E1,-1.451738000E0,-3.456399441E0,2.922334671E-1
4.750227958E1,-1.232568741E0,-3.204281807E0,6.837797165E-1
4.750732250E1,-1.008653641E0,-2.943829060E0,8.509676456E-1
4.751236547E1,-7.819378376E-1,-2.636902332E0,9.235754013E-1
4.751740693E1,-5.928981304E-1,-2.324354172E0,8.637473583E-1
4.752244990E1,-4.292078614E-1,-2.006148338E0,6.020059586E-1
4.752749281E1,-2.740087509E-1,-1.651092529E0,2.004244328E-1
4.753253578E1,-2.496001124E-1,-1.299761772E0,-2.527606487E-1
4.753757870E1,-2.720957398E-1,-9.208822250E-1,-7.389179468E-1
4.754262167E1,-3.680046201E-1,-5.117950439E-1,-1.247040033E0
4.754766615E1,-5.332027078E-1,-1.391286850E-1,-1.706569791E0
4.755270912E1,-7.872082591E-1,2.237491608E-1,-2.151930332E0
4.755775203E1,-9.098915458E-1,5.627508163E-1,-2.442865133E0
4.756279500E1,-9.688688517E-1,9.498186111E-1,-2.611079931E0
4.756783792E1,-9.931608438E-1,1.329868317E0,-2.592109203E0
4.757288089E1,-9.042039514E-1,1.664669991E0,-2.491550684E0
4.757794948E1,-9.203941822E-1,1.841819763E0,-2.256737232E0
4.758299245E1,-6.511543989E-1,2.320589066E0,-1.683532357E0
4.758803536E1,-4.007166922E-1,2.731890678E0,-1.151836395E0
4.759307833E1,-4.455691576E-2,3.101945877E0,-5.748510361E-1
4.759812125E1,3.461084962E-1,3.476010323E0,8.881855011E-2
4.760316422E1,6.474747658E-1,3.911401749E0,6.143982410E-1
4.760817162E1,9.798358679E-1,4.321754456E0,9.713962078E-1
4.761321458E1,1.223861456E0,4.683174133E0,1.291551113E0
4.761825750E1,1.351564169E0,4.983588219E0,1.584951639E0
4.762330047E1,1.221135497E0,5.100949287E0,1.742085695E0
4.762834338E1,9.945177436E-1,5.123942375E0,1.804224014E0
4.763338635E1,8.046052456E-1,5.071572304E0,1.806106091E0
4.763846474E1,6.213259697E-1,4.917438507E0,1.736798286E0
4.764350771E1,5.033586025E-1,4.697497368E0,1.565854073E0
4.764855063E1,5.909475684E-1,4.392647743E0,1.401615858E0
4.765359359E1,8.957953453E-1,4.232612610E0,1.275756121E0
4.765863651E1,1.519271612E0,4.179256439E0,1.254211664E0
4.766367948E1,2.228172779E0,4.165873528E0,1.055408001E0
4.766872042E1,2.945723534E0,4.257566452E0,6.700060368E-1
4.767376338E1,3.662075996E0,4.507464409E0,1.623144150E-1
4.767880630E1,3.924101353E0,4.628865242E0,-6.133270264E-2
4.768384927E1,3.685531616E0,4.758817673E0,-3.102996349E-1
4.768889219E1,3.555854797E0,4.954959869E0,-5.433086157E-1
4.769393516E1,3.106794596E0,5.069028854E0,-6.108140945E-1
4.769898552E1,2.312184572E0,4.847721100E0,-5.907062292E-1
4.770402849E1,1.428384542E0,4.468463898E0,-2.223336697E-1
4.770907141E1,4.039704800E-1,3.881139755E0,2.601511478E-1
4.771411438E1,-7.024785280E-1,3.169625282E0,7.357308865E-1
4.771915729E1,-1.698331594E0,2.281200409E0,1.414230585E0
4.772420026E1,-2.496552229E0,1.273264885E0,2.505240440E0
4.772923797E1,-2.909042358E0,2.745056152E-1,3.913221359E0
4.773428094E1,-3.267836809E0,-8.042058945E-1,5.150178909E0
4.773932385E1,-3.462038517E0,-1.700209141E0,6.240634441E0
4.774436682E1,-3.371146917E0,-2.280406952E0,7.012822151E0
4.774940974E1,-2.948673248E0,-2.457239628E0,7.431042671E0
4.775445271E1,-2.144839048E0,-2.248270988E0,7.398630142E0
4.775947094E1,-1.024435759E0,-1.670812130E0,6.901927948E0
4.776451391E1,2.075166106E-1,-7.634658813E-1,6.153663635E0
4.776955682E1,1.394709587E0,1.721525192E-1,5.183958054E0
4.777459979E1,2.409303427E0,1.086380959E0,3.983397961E0
4.777964271E1,3.277112484E0,1.977544785E0,2.711955786E0
4.778468568E1,3.997707844E0,2.784058571E0,1.553519011E0
4.778972849E1,4.467380047E0,3.336778641E0,6.604981422E-1
4.779477151E1,4.711475372E0,3.653109550E0,1.390433311E-2
4.779981438E1,4.740513325E0,3.719182014E0,-4.140832424E-1
4.780485734E1,4.411262989E0,3.394160271E0,-5.473829508E-1
4.780990026E1,3.605864048E0,2.726164818E0,-3.947336674E-1
4.781494323E1,2.538624763E0,1.945001602E0,-3.601622581E-2
4.781993323E1,1.510203242E0,1.129427910E0,4.058940411E-1
4.782497609E1,6.514344811E-1,3.342981339E-1,7.502064705E-1
4.783001906E1,3.068345785E-2,-3.377161026E-1,1.065046787E0
4.783506198E1,-4.628329873E-1,-9.205045700E-1,1.373073578E0
4.784010495E1,-8.607120514E-1,-1.390555382E0,1.663578987E0
4.784514786E1,-1.105738044E0,-1.793548107E0,1.683282614E0
4.785019078E1,-1.260365486E0,-2.170327663E0,1.550069094E0
4.785524088E1,-1.334014416E0,-2.466051579E0,1.444010496E0
4.786028380E1,-1.467973590E0,-2.723880768E0,1.238235235E0
4.786532672E1,-1.597347021E0,-3.046664715E0,8.607268333E-1
4.787036969E1,-1.628557444E0,-3.295487404E0,4.572944641E-1
4.787541266E1,-1.693525553E0,-3.501455307E0,5.642771721E-2
4.788045557E1,-1.749071360E0,-3.736261845E0,-3.926382065E-1
4.788556599E1,-1.792677999E0,-3.928063869E0,-7.177348137E-1
4.789060896E1,-1.783834934E0,-4.055225849E0,-1.189892769E0
4.789565193E1,-1.811066151E0,-4.168004990E0,-1.608221531E0
4.790069484E1,-1.778641820E0,-4.318870544E0,-2.042851686E0
4.790573776E1,-1.700755119E0,-4.431020260E0,-2.379756212E0
4.791078073E1,-1.605700731E0,-4.451753616E0,-2.665119410E0
4.791580219E1,-1.493432879E0,-4.457700253E0,-2.820262909E0
4.792084516E1,-1.460108280E0,-4.551671028E0,-2.960391760E0
4.792588807E1,-1.563085914E0,-4.700022221E0,-2.877533436E0
4.793093104E1,-1.560212135E0,-4.663528442E0,-2.763119698E0
4.793597396E1,-1.588258266E0,-4.722284794E0,-2.847018003E0
4.794101693E1,-1.614195108E0,-4.787588596E0,-2.841945648E0
4.794608297E1,-1.623680353E0,-4.792450428E0,-2.585283518E0
4.795112594E1,-1.540066481E0,-4.813514709E0,-2.268735647E0
4.795616885E1,-1.456686616E0,-4.838938713E0,-1.896642685E0
4.796121182E1,-1.361818075E0,-4.746827126E0,-1.499579906E0
4.796625474E1,-1.183405161E0,-4.592588425E0,-1.146154165E0
4.797129771E1,-1.008030295E0,-4.503199577E0,-9.841741323E-1
4.797631495E1,-8.093054891E-1,-4.373363495E0,-8.959792852E-1
4.798135792E1,-6.470842361E-1,-4.217532158E0,-7.521100044E-1
4.798640083E1,-5.360220671E-1,-4.097918034E0,-8.469139338E-1
4.799144380E1,-3.946712017E-1,-3.887626648E0,-1.065441608E0
4.799648672E1,-2.591270208E-1,-3.670421600E0,-1.233170748E0
4.800152969E1,-1.293759942E-1,-3.510831833E0,-1.175800800E0
4.800657359E1,7.875037193E-2,-3.320273876E0,-9.008769989E-1
4.801161656E1,2.790771127E-1,-3.043844223E0,-7.576718330E-1
4.801665948E1,4.980894923E-1,-2.806191444E0,-6.283549070E-1
4.802170245E1,6.326438785E-1,-2.581096172E0,-5.146868229E-1
4.802674537E1,7.091249228E-1,-2.301725388E0,-3.801085949E-1
4.803178833E1,8.040576577E-1,-1.927581310E0,-3.964865208E-1
4.803683083E1,8.381078839E-1,-1.504113674E0,-7.027375698E-1
4.804187380E1,8.233080506E-1,-1.071978569E0,-1.081065655E0
4.804691672E1,8.599467278E-1,-6.046962738E-1,-1.400327802E0
4.805195969E1,9.289323092E-1,-1.284561157E-1,-1.685181379E0
4.805700266E1,9.944491982E-1,2.612123489E-1,-1.852642179E0
4.806204557E1,1.154746294E0,5.741481781E-1,-1.865201950E0
4.806709078E1,1.295071006E0,9.564771652E-1,-1.754567862E0
4.807213375E1,1.487583399E0,1.405725479E0,-1.559313297E0
4.807717667E1,1.687042117E0,1.873873711E0,-1.312814474E0
4.808221964E1,1.958317041E0,2.403783798E0,-1.083951712E0
4.808726255E1,2.208506346E0,2.985677719E0,-8.388949633E-1
4.809230552E1,2.459506989E0,3.545194626E0,-6.227921247E-1
4.809735948E1,2.687611580E0,4.158853531E0,-4.521746635E-1
4.810240245E1,2.991257429E0,4.742704391E0,-1.734676361E-1
4.810744537E1,3.291835070E0,5.057506561E0,1.389508247E-1
4.811248833E1,3.798222065E0,5.375982285E0,5.172026157E-1
4.811753125E1,4.033611774E0,5.458691597E0,7.610950470E-1
4.812257422E1,4.143361568E0,5.365676880E0,9.168949127E-1
4.812763125E1,4.316479206E0,5.326617241E0,1.191414118E0
4.813267422E1,4.494719982E0,5.264624596E0,1.258099318E0
4.813771714E1,4.557937622E0,5.155571938E0,1.044285536E0
4.814276010E1,4.536643982E0,5.054436684E0,7.977173328E-1
4.814780302E1,4.411334515E0,4.970767975E0,5.883989334E-1
4.815284599E1,4.356692791E0,4.816009521E0,4.000995159E-1
4.815788516E1,4.455263138E0,4.705302238E0,2.151784897E-1
4.816292812E1,4.581760406E0,4.715363503E0,3.019285202E-2
4.816797104E1,4.398244381E0,4.779440880E0,-1.400784254E-1
4.817301401E1,3.770397425E0,4.881340981E0,-2.605669498E-1
4.817805693E1,2.896818399E0,4.940314293E0,-5.384887457E-1
4.818309990E1,1.793156862E0,5.004986763E0,-1.217075706E0
4.818814214E1,1.381012797E-1,4.597588539E0,-1.990834236E0
4.819318510E1,-2.005098820E0,4.030464172E0,-2.717084408E0
4.819822802E1,-3.742773771E0,3.739612579E0,-2.928663731E0
4.820327099E1,-5.376636028E0,3.351624489E0,-3.069216728E0
4.820831391E1,-6.834968090E0,2.845086098E0,-3.157155991E0
4.821335688E1,-7.765749931E0,2.310816765E0,-2.872319221E0
4.821840250E1,-8.370153427E0,1.695654869E0,-2.039076090E0
4.822344547E1,-8.666974068E0,1.008675575E0,-7.357305288E-1
4.822848839E1,-8.513626099E0,2.925720215E-1,8.051673174E-1
4.823353135E1,-7.860022545E0,-3.643913269E-1,2.266356230E0
4.823857427E1,-6.772541046E0,-8.308420181E-1,3.514194489E0
4.824361724E1,-5.637852192E0,-1.313209534E0,4.411892414E0
4.824863630E1,-4.090642929E0,-1.248150826E0,5.673788071E0
4.825367927E1,-3.670378208E0,-1.612969398E0,6.636379242E0
4.825872219E1,-2.731323481E0,-1.692212105E0,7.131728649E0
4.826376516E1,-1.528529763E0,-1.424248695E0,7.428760529E0
4.826880807E1,-5.811466575E-1,-1.069958687E0,6.659887314E0
4.827385104E1,2.961476445E-1,-5.979366302E-1,5.680881500E0
4.827889693E1,9.463586807E-1,-1.768970490E-2,4.976607323E0
4.828393990E1,1.353114843E0,7.118129730E-1,3.556388617E0
4.828898281E1,1.518845797E0,1.277647018E0,1.843930006E0
4.829402578E1,1.515381575E0,1.795426369E0,4.637959003E-1
4.829906870E1,1.273238420E0,2.174752235E0,-5.555386543E-1
4.830411167E1,9.908400178E-1,2.408874512E0,-1.332995653E0
4.830914932E1,7.685738802E-1,2.522114754E0,-1.843682885E0
4.831419229E1,5.947803259E-1,2.629570007E0,-2.138863325E0
4.831923521E1,5.270745158E-1,2.618756294E0,-2.127745390E0
4.832427818E1,5.034754276E-1,2.494391441E0,-1.812043667E0
4.832932109E1,2.894390225E-1,2.062649727E0,-1.327504873E0
4.833436406E1,-5.067613721E-2,1.436010361E0,-5.862292051E-1
4.833939844E1,-3.254471421E-1,7.507371902E-1,2.171227932E-1
4.834444141E1,-5.208850503E-1,9.047317505E-2,8.393578529E-1
4.834948432E1,-7.260725498E-1,-6.120500565E-1,1.286775589E0
4.835452724E1,-8.290307522E-1,-1.270797729E0,1.610593319E0
4.835957021E1,-7.867027521E-1,-1.787917614E0,1.773429632E0
4.836461313E1,-6.349882483E-1,-2.182888985E0,1.771296978E0
4.836969010E1,-4.264667332E-1,-2.537216187E0,1.592341423E0
4.837473307E1,-2.161566913E-1,-2.846257210E0,1.237075329E0
4.837977599E1,-3.976452351E-2,-3.198541641E0,8.058896065E-1
4.838481896E1,5.491071939E-2,-3.522119522E0,3.078765869E-1
4.838986188E1,9.611880779E-2,-3.862413883E0,-2.212100029E-1
4.839490484E1,1.175011694E-1,-4.188226223E0,-7.147066593E-1
4.839994786E1,2.339771390E-2,-4.408549786E0,-1.201843619E0
4.840499083E1,-1.648508906E-1,-4.645290852E0,-1.659666896E0
4.841003375E1,-2.823526561E-1,-4.895860672E0,-2.021889448E0
4.841507672E1,-3.624840975E-1,-5.102664471E0,-2.411332607E0
4.842011964E1,-3.953996897E-1,-5.217890263E0,-2.631901741E0
4.842516260E1,-4.814504087E-1,-5.377908707E0,-2.746504545E0
4.843020255E1,-5.057455301E-1,-5.525213242E0,-2.815182686E0
4.843524557E1,-4.080237746E-1,-5.482844830E0,-2.785138607E0
4.844028844E1,-3.555691242E-1,-5.516601562E0,-2.778578520E0
4.844533141E1,-2.924534678E-1,-5.482845306E0,-2.745342731E0
4.845037432E1,-1.968011558E-1,-5.317068100E0,-2.592167854E0
4.845541729E1,-3.725154698E-1,-5.282611847E0,-2.551211596E0
4.846046391E1,-4.626084268E-1,-5.175982952E0,-2.447534800E0
4.846550688E1,-4.765944183E-1,-4.975773811E0,-2.340865135E0
4.847054979E1,-6.396566033E-1,-4.837665558E0,-2.324212551E0
4.847559276E1,-7.941193581E-1,-4.701813698E0,-2.311025381E0
4.848063568E1,-9.283957481E-1,-4.558647633E0,-2.200682640E0
4.848567865E1,-1.107383847E0,-4.317295551E0,-2.081606865E0
4.849071922E1,-1.269218683E0,-4.130926132E0,-2.006611824E0
4.849576219E1,-1.332660675E0,-3.879894733E0,-1.896450162E0
4.850080510E1,-1.252176881E0,-3.588308811E0,-1.688615561E0
4.850584807E1,-1.083010435E0,-3.282658577E0,-1.413886547E0
4.851089099E1,-8.820266724E-1,-2.962998867E0,-1.146496296E0
4.851593396E1,-6.177684069E-1,-2.705994129E0,-9.173058271E-1
4.852095359E1,-4.598840773E-1,-2.473446846E0,-6.827118397E-1
4.852599656E1,-3.481978178E-1,-2.162334442E0,-4.455344677E-1
4.853103948E1,-2.368378490E-1,-1.914038181E0,-2.221546173E-1
4.853608245E1,-1.231173575E-1,-1.687986851E0,-6.225061417E-2
4.854112537E1,-1.148465872E-1,-1.500875473E0,5.572843552E-2
4.854616833E1,-1.884191036E-1,-1.216312408E0,7.456946373E-2
4.855121344E1,-4.618746638E-1,-9.350442886E-1,-1.151316166E-1
4.855625641E1,-5.771604776E-1,-4.658241272E-1,-3.211464882E-1
4.856129938E1,-6.720787883E-1,-6.497955322E-2,-7.417004108E-1
4.856634229E1,-6.733131409E-1,4.972667694E-1,-1.151679277E0
4.857138526E1,-6.916496754E-1,1.194452286E0,-1.379063845E0
4.857642818E1,-6.965932250E-1,1.899658203E0,-1.539108753E0
4.858149786E1,-5.762682557E-1,2.488801956E0,-1.826758623E0
4.858654083E1,-5.517591238E-1,3.134439468E0,-2.031758547E0
4.859158380E1,-5.108531713E-1,3.824618340E0,-1.876939416E0
4.859662672E1,-2.331521213E-1,4.458761215E0,-1.448796511E0
4.860166969E1,2.414977849E-1,5.053607941E0,-8.862562180E-1
4.860671266E1,7.063255310E-1,5.537356377E0,-2.611274719E-1
4.861175370E1,1.030521035E0,5.843217850E0,4.215028286E-1
4.861679667E1,9.998218417E-1,5.973674774E0,1.104475498E0
4.862183964E1,9.408063889E-1,6.167860031E0,1.855734587E0
4.862688255E1,8.080549240E-1,6.121501923E0,2.580518484E0
4.863192552E1,4.412981272E-1,5.801074028E0,3.287045240E0
4.863696844E1,6.509625912E-2,5.457783699E0,3.859239101E0
4.864200880E1,-3.314907253E-1,5.129516602E0,4.109749317E0
4.864705177E1,-5.825989246E-1,4.768051147E0,4.116943359E0
4.865209474E1,-5.530599356E-1,4.514539719E0,3.869692564E0
4.865713766E1,-1.620499343E-1,4.421573639E0,3.385223627E0
4.866218063E1,4.996557534E-1,4.609131813E0,2.786924601E0
4.866722354E1,1.258267641E0,4.996272087E0,2.008257627E0
4.867226469E1,1.947730422E0,5.377901077E0,1.070535898E0
4.867730766E1,2.346806288E0,5.549437523E0,8.961677551E-2
4.868235063E1,2.519151688E0,5.641263008E0,-6.484842300E-1
4.868739354E1,2.358266354E0,5.632420540E0,-1.014738917E0
4.869243651E1,1.941615701E0,5.472921371E0,-1.041785240E0
4.869747943E1,1.370452881E0,5.208379745E0,-7.975395918E-1
4.870252396E1,6.141320467E-1,4.836436272E0,-4.116849899E-1
4.870756693E1,-2.673467398E-1,4.388230324E0,-2.074241638E-2
4.871260990E1,-1.137571335E0,3.885375977E0,3.368632793E-1
4.871765287E1,-2.061870813E0,3.186517715E0,8.919453621E-1
4.872269578E1,-2.727169991E0,2.262845039E0,1.715039730E0
4.872773870E1,-3.241813898E0,1.209799767E0,2.760143518E0
4.873276016E1,-3.475296021E0,1.990737915E-1,3.874474049E0
4.873780313E1,-3.572671652E0,-8.824987411E-1,4.981774330E0
4.874284609E1,-3.492161512E0,-1.918216705E0,6.017606735E0
4.874788901E1,-3.126993179E0,-2.628698826E0,6.646612167E0
4.875293198E1,-2.490003586E0,-3.009870052E0,6.856138706E0
4.875797490E1,-1.627267838E0,-3.153038025E0,6.661105156E0
4.876301641E1,-6.778585911E-1,-2.862261295E0,6.095436096E0
4.876805938E1,4.111650586E-1,-2.195428371E0,5.247903824E0
4.877310234E1,1.489706039E0,-1.482873917E0,4.112976074E0
4.877814526E1,2.527762651E0,-6.452598572E-1,2.796927452E0
4.878318823E1,3.316015482E0,2.054557800E-1,1.385876417E0
4.878823115E1,3.812736511E0,9.407749176E-1,6.593513489E-2
4.879327391E1,4.335840702E0,1.805583000E0,-1.305289984E0
4.879831688E1,4.572926998E0,2.405459404E0,-2.275801182E0
4.880335984E1,4.678514481E0,2.827200890E0,-2.879298210E0
4.880840276E1,4.576942921E0,3.068853378E0,-3.184673786E0
4.881344573E1,4.364805698E0,2.979821205E0,-3.032054901E0
4.881848865E1,3.989796638E0,2.768317223E0,-2.571396828E0
4.882351510E1,3.338746071E0,2.312150955E0,-1.956719160E0
4.882855802E1,2.518780231E0,1.620850563E0,-1.229254961E0
4.883360099E1,1.753827095E0,8.689146042E-1,-3.220684528E-1
4.883864391E1,1.004433513E0,1.828355789E-1,6.351277828E-1
4.884368688E1,3.482435942E-1,-4.282474518E-1,1.412104130E0
4.884872979E1,-1.535099745E-1,-9.335880280E-1,1.890738249E0
4.885380339E1,-5.828573704E-1,-1.350369453E0,2.242449522E0
4.885884635E1,-1.010229111E0,-1.664676189E0,2.502241135E0
4.886388932E1,-1.297139764E0,-1.915081978E0,2.591744661E0
4.886893224E1,-1.451116562E0,-2.128142834E0,2.525951147E0
4.887397521E1,-1.659011841E0,-2.330296993E0,2.314724445E0
4.887901812E1,-1.851461887E0,-2.442564964E0,1.962786198E0
4.888407130E1,-1.932364464E0,-2.536780357E0,1.522532225E0
4.888911427E1,-2.057325363E0,-2.722876072E0,1.077255011E0
4.889415724E1,-2.194946289E0,-2.916882038E0,5.547006130E-1
